configuration,1,2,3,4,5,6,7,8,9,10,11,12,mean
decoder,0.3950294852256775,0.7409436106681824,0.17988179624080658,0.2503679394721985,0.6548656225204468,0.3554351031780243,0.32493841648101807,0.55033940076828,0.3653763234615326,0.1293754130601883,0.30393195152282715,0.5607227087020874,0.40093398094177246
no_drift_correction,1.873632550239563,1.8382947444915771,1.6736911535263062,1.3673577308654785,2.9578216075897217,2.2299928665161133,3.0354347229003906,1.8569917678833008,2.9622011184692383,2.9367988109588623,3.2459354400634766,1.0849683284759521,2.2552600701649985
no_causal_differential,1.8464184999465942,1.7583729028701782,1.6195114850997925,1.3707523345947266,2.7032673358917236,2.1512317657470703,2.8142342567443848,1.9035242795944214,3.0460805892944336,2.712092876434326,3.1870853900909424,1.1994141340255737,2.1926654875278473
no_channel_mask,1.0824123620986938,2.028817653656006,0.3802691400051117,0.2634725272655487,0.649624764919281,0.37869909405708313,0.42760780453681946,0.4977892339229584,0.3983246982097626,0.22972410917282104,1.7384769916534424,0.8292742371559143,0.7420410513877869
no_reference_pathway,0.409688800573349,0.673236608505249,0.25839757919311523,0.3592025637626648,0.735697329044342,0.41285017132759094,0.3261142075061798,0.4719112515449524,0.37442609667778015,0.13663053512573242,0.3331142067909241,0.4015008509159088,0.4077308500806491
no_noise_perturbation,0.5590330362319946,1.2316027879714966,0.04115702956914902,0.16550785303115845,0.7064098715782166,0.22475454211235046,0.7143851518630981,0.588229238986969,0.4571705162525177,0.3063886761665344,0.4400377869606018,0.4515151083469391,0.4905159665892522
no_symmetry_augmentation,0.6382738947868347,0.806326150894165,0.08251319825649261,0.21868465840816498,0.7866984605789185,0.3541567027568817,0.23074093461036682,0.4945603609085083,0.5001251697540283,0.20805154740810394,0.42903897166252136,0.6988410949707031,0.45400092874964076
no_augmentation,0.9210782647132874,0.8878985643386841,0.026969904080033302,0.2131325900554657,1.7147051095962524,0.3121434450149536,0.7544982433319092,0.5783808827400208,0.5827556848526001,0.2426804155111313,0.5334724187850952,0.6699144840240479,0.6198025005869567
